Tin_Cold,Tin_Normal,Tin_Hot,Tin_label,Tin_degree,Tout_Cold,Tout_Normal,Tout_Hot,Tout_label,Tout_degree,Hin_Dry,Hin_Normal,Hin_Wet,Hin_label,Hin_degree,Hout_Dry,Hout_Normal,Hout_Wet,Hout_label,Hout_degree,L_Low,L_Normal,L_High,L_label,L_degree,Solar_Low,Solar_Normal,Solar_High,Solar_label,Solar_degree,CO2_Low,CO2_Normal,CO2_High,CO2_label,CO2_degree,Wind_Low,Wind_Medium,Wind_High,Wind_label,Wind_degree,N_Low,N_Normal,N_High,N_label,N_degree,E_Low,E_Normal,E_High,E_label,E_degree,W,status
0.0,0.9919642124878367,0.0,Normal,0.9919642124878367,0.0,0.7302464852785927,0.0,Normal,0.7302464852785927,0.0,0.33606719384753847,0.3278656123049224,Normal,0.33606719384753847,0.0,0.8021184535442635,0.0,Normal,0.8021184535442635,0.0,0.5502897325457641,0.0,Normal,0.5502897325457641,0.8412704490003466,0.07936477549982665,0.0,Low,0.8412704490003466,0.0,0.8544392979463294,0.0,Normal,0.8544392979463294,0.0,0.7777430244509552,0.0,Medium,0.7777430244509552,0.0,0.0,1.0,High,1.0,0.0,0.9057461021488465,0.0,Normal,0.9057461021488465,1,Acceptable
0.0,0.6074848338091783,0.0,Normal,0.6074848338091783,0.0,0.19308303337715757,0.6138339332456848,Hot,0.6138339332456848,0.0,0.3078726212476835,0.38425475750463234,Wet,0.38425475750463234,0.0,0.34586583642279906,0.30826832715440217,Normal,0.34586583642279906,1.0,0.0,0.0,Low,1.0,0.0,0.0,1.0,High,1.0,0.0,0.6489217007915523,0.0,Normal,0.6489217007915523,0.0,0.5972037172233434,0.0,Medium,0.5972037172233434,0.0,0.0,1.0,High,1.0,0.0,0.8243046603518531,0.0,Normal,0.8243046603518531,3,Good
0.0,0.568291968288309,0.0,Normal,0.568291968288309,0.0,0.7744846494967157,0.0,Normal,0.7744846494967157,0.0,0.943467665488022,0.0,Normal,0.943467665488022,0.0,0.7722402490451107,0.0,Normal,0.7722402490451107,0.4994224423569838,0.250288778821508,0.0,Low,0.4994224423569838,0.0,0.7268910816638479,0.0,Normal,0.7268910816638479,0.1149964622082512,0.4425017688958744,0.0,Normal,0.4425017688958744,0.4238499032088915,0.2880750483955542,0.0,Low,0.4238499032088915,0.05363984674329458,0.47318007662835265,0.0,Normal,0.47318007662835265,0.0,0.714887906543197,0.0,Normal,0.714887906543197,3,Good
0.3342678950517689,0.3328660524741157,0.0,Cold,0.3342678950517689,0.0,0.21206406287793236,0.5758718742441352,Hot,0.5758718742441352,0.0,0.9780635156259309,0.0,Normal,0.9780635156259309,0.0,0.7022709500657933,0.0,Normal,0.7022709500657933,0.0,0.9514605670556018,0.0,Normal,0.9514605670556018,0.0,0.9955557283949054,0.0,Normal,0.9955557283949054,0.0,0.6197166934224826,0.0,Normal,0.6197166934224826,0.0,0.8923576859732036,0.0,Medium,0.8923576859732036,0.0,0.5689655172413794,0.0,Normal,0.5689655172413794,0.0,0.14809231849917678,0.7038153630016465,High,0.7038153630016465,0,Poor
0.4174041162215941,0.2912979418892031,0.0,Cold,0.4174041162215941,0.0,0.44611462368622024,0.1077707526275593,Normal,0.44611462368622024,0.0,0.8528298682111775,0.0,Normal,0.8528298682111775,0.0,0.9587564220684818,0.0,Normal,0.9587564220684818,0.0,0.584511412140936,0.0,Normal,0.584511412140936,0.0,0.40607775901902987,0.18784448196194023,Normal,0.40607775901902987,0.3642170795129289,0.31789146024353554,0.0,Low,0.3642170795129289,0.0,0.9232025272792624,0.0,Medium,0.9232025272792624,0.8199233716475094,0.09003831417624526,0.0,Low,0.8199233716475094,0.0,0.7845019089465831,0.0,Normal,0.7845019089465831,3,Acceptable
0.0,0.5849121055622838,0.0,Normal,0.5849121055622838,0.0,0.5177238084494532,0.0,Normal,0.5177238084494532,0.0,0.5931499761743629,0.0,Normal,0.5931499761743629,0.0,0.13311717940874168,0.7337656411825167,Wet,0.7337656411825167,0.09477290318648969,0.452613548406755,0.0,Normal,0.452613548406755,0.0,0.7738887940124294,0.0,Normal,0.7738887940124294,0.0,0.4434077008579838,0.11318459828403242,Normal,0.4434077008579838,0.26828000840340394,0.365859995798298,0.0,Medium,0.365859995798298,0.6283524904214557,0.1858237547892721,0.0,Low,0.6283524904214557,0.33929496694848293,0.3303525165257584,0.0,Low,0.33929496694848293,3,Good
0.0,0.18486320525146208,0.6302735894970755,Hot,0.6302735894970755,0.13747140688038775,0.431264296559806,0.0,Normal,0.431264296559806,0.0,0.6573434804410181,0.0,Normal,0.6573434804410181,0.0,0.5537164182100676,0.0,Normal,0.5537164182100676,0.0,0.8223989024504654,0.0,Normal,0.8223989024504654,0.0003752121439630528,0.49981239392801835,0.0,Normal,0.49981239392801835,0.0,0.9164271496230777,0.0,Normal,0.9164271496230777,0.03509696538595073,0.48245151730702457,0.0,Medium,0.48245151730702457,0.0,0.7605363984674332,0.0,Normal,0.7605363984674332,0.0,0.0,1.0,High,1.0,0,Poor
0.0,0.9394295726200017,0.0,Normal,0.9394295726200017,0.0,0.37835044540525037,0.2432991091894991,Normal,0.37835044540525037,0.0,0.5715026236163235,0.0,Normal,0.5715026236163235,0.0,0.9098653019589946,0.0,Normal,0.9098653019589946,0.0,0.6543365021705944,0.0,Normal,0.6543365021705944,0.0,0.8419048553991104,0.0,Normal,0.8419048553991104,0.461807681199499,0.2690961594002505,0.0,Low,0.461807681199499,0.9817334242463939,0.009133287876803085,0.0,Low,0.9817334242463939,0.0,0.664750957854406,0.0,Normal,0.664750957854406,0.0,0.9895138605799354,0.0,Normal,0.9895138605799354,0,Acceptable
0.7466296556602637,0.12668517216986822,0.0,Cold,0.7466296556602637,0.0,0.7120768668399335,0.0,Normal,0.7120768668399335,0.0,0.139033451762179,0.7219330964756417,Wet,0.7219330964756417,0.0,0.05135052754704889,0.8972989449059022,Wet,0.8972989449059022,0.0,0.3939720234359189,0.21205595312816217,Normal,0.3939720234359189,0.5495802200638598,0.2252098899680701,0.0,Low,0.5495802200638598,0.0,0.46535626295394816,0.06928747409210367,Normal,0.46535626295394816,0.0,0.8201070657799385,0.0,Medium,0.8201070657799385,0.0,0.7605363984674332,0.0,Normal,0.7605363984674332,0.0,0.9253319305411828,0.0,Normal,0.9253319305411828,1,Poor
0.18038731648063755,0.40980634175968145,0.0,Normal,0.40980634175968145,0.06057783508463063,0.46971108245768456,0.0,Normal,0.46971108245768456,0.29232189076423,0.3538390546178851,0.0,Normal,0.3538390546178851,0.0,0.9389819465138483,0.0,Normal,0.9389819465138483,0.0,0.5666415971100748,0.0,Normal,0.5666415971100748,1.0,0.0,0.0,Low,1.0,0.0,0.9405090979584728,0.0,Normal,0.9405090979584728,0.0,0.8233874244863618,0.0,Medium,0.8233874244863618,1.0,0.0,0.0,Low,1.0,0.13284206831504647,0.4335789658424766,0.0,Normal,0.4335789658424766,1,Acceptable
